Epoch, Winner, WinnerStrategy, Player, Opponent, playerStrategy, opponentStrategy, randomAmount, greedyAmount, heuristicsAmount, shortestChainAmount, doubleDealingAmount
11, Mario, doubleDealing, Mario, Mitzie, doubleDealing, shortestChain, 0, 0, 15, 37, 48
11, Jerilyn, shortestChain, Jerilyn, Magaly, shortestChain, shortestChain, 0, 0, 15, 36, 49
11, Yuonne, shortestChain, Yuonne, Melissa, shortestChain, heuristic, 0, 0, 15, 36, 49
11, Robby, doubleDealing, Robby, Franklin, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, None, None, Hunter, Chara, shortestChain, doubleDealing, 0, 0, 14, 37, 49
11, Bill, doubleDealing, Bill, Sean, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, Ernie, shortestChain, Ernie, Audria, shortestChain, doubleDealing, 0, 0, 14, 37, 49
11, None, None, Guadalupe, Dong, heuristic, heuristic, 0, 0, 14, 38, 48
11, Leila, doubleDealing, Leila, Merlin, doubleDealing, doubleDealing, 0, 0, 14, 38, 48
11, None, None, Milan, Coleman, shortestChain, shortestChain, 0, 0, 14, 38, 48
11, Susan, shortestChain, Susan, Tinisha, shortestChain, shortestChain, 0, 0, 14, 38, 48
11, Chanda, doubleDealing, Chanda, Haley, doubleDealing, shortestChain, 0, 0, 14, 38, 48
11, Chin, doubleDealing, Chin, Magan, doubleDealing, doubleDealing, 0, 0, 14, 37, 49
11, Lorretta, shortestChain, Lorretta, Kenyatta, shortestChain, shortestChain, 0, 0, 14, 37, 49
11, Kirby, heuristic, Kirby, Rudolph, heuristic, doubleDealing, 0, 0, 14, 37, 49
12, Tinisha, shortestChain, Tinisha, Gerry, shortestChain, shortestChain, 0, 0, 15, 37, 48
12, Shameka, shortestChain, Shameka, Errol, shortestChain, doubleDealing, 0, 0, 15, 37, 48
12, Guadalupe, heuristic, Guadalupe, Darlene, heuristic, doubleDealing, 0, 0, 15, 38, 47
12, None, None, Julian, Chanda, doubleDealing, doubleDealing, 0, 0, 16, 38, 46
12, Susan, shortestChain, Susan, David, shortestChain, doubleDealing, 0, 0, 16, 38, 46
12, None, None, Alfreda, Eugene, shortestChain, shortestChain, 0, 0, 16, 39, 45
12, Artie, shortestChain, Artie, Desmond, shortestChain, doubleDealing, 0, 0, 16, 39, 45
12, None, None, Marta, Rudolph, doubleDealing, heuristic, 0, 0, 16, 40, 44
12, Chastity, doubleDealing, Chastity, Kenyatta, doubleDealing, shortestChain, 0, 0, 16, 40, 44
12, Maura, shortestChain, Maura, Chara, shortestChain, doubleDealing, 0, 0, 16, 39, 45
12, None, None, Sachiko, Laurence, shortestChain, doubleDealing, 0, 0, 16, 40, 44
12, None, None, Emerson, Dong, shortestChain, heuristic, 0, 0, 16, 40, 44
12, Janelle, shortestChain, Janelle, Jamey, shortestChain, doubleDealing, 0, 0, 16, 40, 44
12, None, None, Bobby, Damion, doubleDealing, doubleDealing, 0, 0, 16, 41, 43
12, Jeremy, heuristic, Jeremy, Stacey, heuristic, doubleDealing, 0, 0, 16, 41, 43
12, Andres, doubleDealing, Andres, Merissa, doubleDealing, shortestChain, 0, 0, 17, 41, 42
12, Sunny, heuristic, Sunny, Ellyn, heuristic, shortestChain, 0, 0, 17, 40, 43
12, None, None, Sean, Sonny, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
12, Lasandra, doubleDealing, Lasandra, Leila, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
12, Joel, heuristic, Joel, Pat, heuristic, shortestChain, 0, 0, 18, 39, 43
12, Chin, doubleDealing, Chin, Yuonne, doubleDealing, shortestChain, 0, 0, 19, 38, 43
12, Elva, heuristic, Elva, Lashaun, heuristic, doubleDealing, 0, 0, 19, 37, 44
12, Creola, shortestChain, Creola, Porter, shortestChain, doubleDealing, 0, 0, 20, 37, 43
12, Andy, doubleDealing, Andy, Lynn, doubleDealing, doubleDealing, 0, 0, 20, 38, 42
12, Maxine, doubleDealing, Maxine, Kermit, doubleDealing, shortestChain, 0, 0, 20, 38, 42
12, None, None, Elvera, Melissa, doubleDealing, shortestChain, 0, 0, 20, 37, 43
12, None, None, Sharmaine, Garland, heuristic, heuristic, 0, 0, 20, 37, 43
12, None, None, Earl, Milan, doubleDealing, shortestChain, 0, 0, 20, 37, 43
12, Delsie, shortestChain, Delsie, Ben, shortestChain, heuristic, 0, 0, 20, 37, 43
12, Ernie, shortestChain, Ernie, Leticia, shortestChain, heuristic, 0, 0, 19, 38, 43
12, Audria, shortestChain, Audria, Fallon, shortestChain, doubleDealing, 0, 0, 18, 39, 43
12, None, None, Mitzie, Galen, doubleDealing, doubleDealing, 0, 0, 18, 40, 42
12, None, None, Raymundo, Roselia, shortestChain, doubleDealing, 0, 0, 18, 40, 42
12, Orlando, doubleDealing, Orlando, Lisa, doubleDealing, doubleDealing, 0, 0, 18, 40, 42
12, Haley, doubleDealing, Haley, Cherelle, doubleDealing, shortestChain, 0, 0, 18, 40, 42
12, None, None, Franklin, Jewel, doubleDealing, doubleDealing, 0, 0, 18, 39, 43
12, Thurman, heuristic, Thurman, Doloris, heuristic, shortestChain, 0, 0, 18, 39, 43
12, None, None, Lino, Jay, heuristic, doubleDealing, 0, 0, 19, 38, 43
12, None, None, Lorretta, Magaly, shortestChain, shortestChain, 0, 0, 19, 38, 43
12, Alonso, doubleDealing, Alonso, Bill, doubleDealing, doubleDealing, 0, 0, 19, 38, 43
12, Marybelle, shortestChain, Marybelle, Madusa, shortestChain, shortestChain, 0, 0, 19, 38, 43
12, Alice, doubleDealing, Alice, Antonietta, doubleDealing, shortestChain, 0, 0, 19, 38, 43
12, None, None, Mario, Tyron, doubleDealing, heuristic, 0, 0, 19, 37, 44
12, Robby, doubleDealing, Robby, Courtney, doubleDealing, shortestChain, 0, 0, 19, 37, 44
12, Emelina, doubleDealing, Emelina, Cupid, doubleDealing, shortestChain, 0, 0, 19, 36, 45
12, None, None, Sammy, Carson, doubleDealing, shortestChain, 0, 0, 19, 35, 46
12, Jerica, doubleDealing, Jerica, Merlin, doubleDealing, doubleDealing, 0, 0, 19, 35, 46
12, Celestine, doubleDealing, Celestine, Magan, doubleDealing, doubleDealing, 0, 0, 19, 35, 46
12, Hunter, shortestChain, Hunter, Kirby, shortestChain, heuristic, 0, 0, 19, 35, 46
12, None, None, Coleman, Jerilyn, shortestChain, shortestChain, 0, 0, 18, 36, 46
13, None, None, Elvera, Sunny, doubleDealing, heuristic, 0, 0, 18, 36, 46
13, Courtney, doubleDealing, Courtney, Madusa, doubleDealing, shortestChain, 0, 0, 18, 36, 46
13, Elva, heuristic, Elva, Magan, heuristic, doubleDealing, 0, 0, 18, 35, 47
13, Shameka, shortestChain, Shameka, Darlene, shortestChain, heuristic, 0, 0, 19, 35, 46
13, Mario, doubleDealing, Mario, Ernie, doubleDealing, shortestChain, 0, 0, 18, 36, 46
13, Magaly, shortestChain, Magaly, Leticia, shortestChain, shortestChain, 0, 0, 18, 35, 47
13, None, None, Maxine, Kermit, doubleDealing, doubleDealing, 0, 0, 18, 35, 47
13, None, None, Jerica, Guadalupe, doubleDealing, heuristic, 0, 0, 18, 35, 47
13, Lisa, doubleDealing, Lisa, Fallon, doubleDealing, shortestChain, 0, 0, 18, 35, 47
13, None, None, Yuonne, Audria, doubleDealing, shortestChain, 0, 0, 18, 34, 48
13, Jay, doubleDealing, Jay, Sharmaine, doubleDealing, heuristic, 0, 0, 18, 34, 48
13, Lynn, doubleDealing, Lynn, Kenyatta, doubleDealing, doubleDealing, 0, 0, 17, 34, 49
13, Marybelle, shortestChain, Marybelle, Jeremy, shortestChain, heuristic, 0, 0, 17, 34, 49
13, Roselia, doubleDealing, Roselia, Porter, doubleDealing, shortestChain, 0, 0, 16, 35, 49
13, Lashaun, heuristic, Lashaun, Thurman, heuristic, heuristic, 0, 0, 16, 34, 50
13, None, None, Raymundo, Cupid, shortestChain, doubleDealing, 0, 0, 16, 34, 50
13, Leila, doubleDealing, Leila, Tyron, doubleDealing, heuristic, 0, 0, 16, 34, 50
13, Pat, heuristic, Pat, Celestine, heuristic, doubleDealing, 0, 0, 15, 34, 51
13, Hunter, shortestChain, Hunter, Rudolph, shortestChain, heuristic, 0, 0, 16, 34, 50
13, None, None, Tinisha, Earl, shortestChain, doubleDealing, 0, 0, 15, 35, 50
13, Susan, shortestChain, Galen, Susan, doubleDealing, shortestChain, 0, 0, 15, 35, 50
13, None, None, Sean, Sammy, doubleDealing, doubleDealing, 0, 0, 15, 36, 49
13, None, None, Kirby, Jewel, shortestChain, doubleDealing, 0, 0, 15, 36, 49
13, Damion, doubleDealing, Damion, Dong, doubleDealing, heuristic, 0, 0, 15, 36, 49
13, Andy, doubleDealing, Janelle, Andy, shortestChain, doubleDealing, 0, 0, 14, 36, 50
13, None, None, Antonietta, Chin, doubleDealing, doubleDealing, 0, 0, 14, 35, 51
13, Orlando, doubleDealing, Orlando, Desmond, doubleDealing, shortestChain, 0, 0, 14, 35, 51
13, None, None, Alice, Eugene, doubleDealing, shortestChain, 0, 0, 14, 34, 52
13, Andres, doubleDealing, Andres, Coleman, doubleDealing, shortestChain, 0, 0, 14, 34, 52
13, Errol, shortestChain, Errol, Melissa, shortestChain, shortestChain, 0, 0, 14, 33, 53
13, Milan, shortestChain, Milan, Joel, shortestChain, heuristic, 0, 0, 14, 33, 53
13, Alfreda, shortestChain, Alfreda, Mitzie, shortestChain, doubleDealing, 0, 0, 13, 34, 53
13, Ben, shortestChain, Ben, Chanda, shortestChain, doubleDealing, 0, 0, 13, 35, 52
13, Haley, doubleDealing, Haley, Gerry, doubleDealing, shortestChain, 0, 0, 13, 36, 51
13, None, None, Carson, Robby, shortestChain, doubleDealing, 0, 0, 13, 35, 52
13, Cherelle, doubleDealing, Cherelle, Emelina, doubleDealing, doubleDealing, 0, 0, 13, 35, 52
13, None, None, Chara, David, shortestChain, shortestChain, 0, 0, 13, 35, 52
13, Jamey, shortestChain, Jamey, Chastity, shortestChain, doubleDealing, 0, 0, 13, 35, 52
13, Merlin, doubleDealing, Merlin, Delsie, doubleDealing, shortestChain, 0, 0, 13, 36, 51
13, Stacey, heuristic, Stacey, Jerilyn, heuristic, shortestChain, 0, 0, 13, 35, 52
13, Ellyn, heuristic, Ellyn, Garland, heuristic, heuristic, 0, 0, 14, 34, 52
13, Doloris, heuristic, Marta, Doloris, doubleDealing, heuristic, 0, 0, 14, 34, 52
13, Laurence, doubleDealing, Laurence, Artie, doubleDealing, shortestChain, 0, 0, 15, 34, 51
13, Sonny, doubleDealing, Sonny, Emerson, doubleDealing, shortestChain, 0, 0, 15, 33, 52
13, Lasandra, doubleDealing, Lasandra, Lino, doubleDealing, heuristic, 0, 0, 15, 32, 53
13, Julian, doubleDealing, Julian, Bobby, doubleDealing, doubleDealing, 0, 0, 14, 32, 54
13, Franklin, doubleDealing, Franklin, Maura, doubleDealing, shortestChain, 0, 0, 14, 32, 54
13, Sachiko, shortestChain, Sachiko, Alonso, shortestChain, doubleDealing, 0, 0, 14, 31, 55
13, Merissa, doubleDealing, Lorretta, Merissa, shortestChain, doubleDealing, 0, 0, 14, 32, 54
13, None, None, Creola, Bill, shortestChain, doubleDealing, 0, 0, 14, 31, 55
14, Chastity, shortestChain, Chastity, Desmond, shortestChain, doubleDealing, 0, 0, 14, 31, 55
14, Lorretta, doubleDealing, Lorretta, Kermit, doubleDealing, doubleDealing, 0, 0, 14, 32, 54
14, None, None, Leila, Galen, doubleDealing, shortestChain, 0, 0, 14, 32, 54
14, None, None, Doloris, Lashaun, heuristic, heuristic, 0, 0, 14, 32, 54
14, Bill, doubleDealing, Bill, Chin, doubleDealing, doubleDealing, 0, 0, 14, 32, 54
14, Magaly, shortestChain, Magaly, Kenyatta, shortestChain, doubleDealing, 0, 0, 14, 32, 54
14, None, None, Courtney, Rudolph, doubleDealing, shortestChain, 0, 0, 14, 33, 53
14, Lasandra, doubleDealing, Lasandra, Janelle, doubleDealing, doubleDealing, 0, 0, 14, 33, 53
14, David, shortestChain, Jeremy, David, shortestChain, shortestChain, 0, 0, 14, 33, 53
14, Alice, doubleDealing, Alice, Celestine, doubleDealing, heuristic, 0, 0, 14, 33, 53
14, Melissa, shortestChain, Melissa, Creola, shortestChain, shortestChain, 0, 0, 13, 33, 54
14, Sean, doubleDealing, Sean, Elva, doubleDealing, heuristic, 0, 0, 13, 33, 54
14, Bobby, doubleDealing, Bobby, Joel, doubleDealing, shortestChain, 0, 0, 12, 33, 55
14, Ernie, doubleDealing, Ernie, Chara, doubleDealing, shortestChain, 0, 0, 12, 32, 56
14, None, None, Ben, Coleman, shortestChain, doubleDealing, 0, 0, 12, 31, 57
14, Merlin, doubleDealing, Merlin, Mario, doubleDealing, doubleDealing, 0, 0, 12, 31, 57
14, Sonny, doubleDealing, Sonny, Ellyn, doubleDealing, heuristic, 0, 0, 12, 31, 57
14, Roselia, doubleDealing, Roselia, Thurman, doubleDealing, heuristic, 0, 0, 11, 31, 58
14, Kirby, shortestChain, Kirby, Andres, shortestChain, doubleDealing, 0, 0, 10, 31, 59
14, Jay, doubleDealing, Jay, Porter, doubleDealing, doubleDealing, 0, 0, 10, 32, 58
14, None, None, Sachiko, Damion, shortestChain, doubleDealing, 0, 0, 10, 32, 58
14, Earl, doubleDealing, Earl, Raymundo, doubleDealing, shortestChain, 0, 0, 10, 32, 58
14, None, None, Hunter, Jerilyn, shortestChain, heuristic, 0, 0, 10, 31, 59
14, None, None, Jewel, Stacey, doubleDealing, heuristic, 0, 0, 10, 31, 59
14, Guadalupe, heuristic, Guadalupe, Artie, heuristic, doubleDealing, 0, 0, 10, 31, 59
14, Robby, doubleDealing, Robby, Marta, doubleDealing, heuristic, 0, 0, 11, 31, 58
14, Antonietta, doubleDealing, Haley, Antonietta, doubleDealing, doubleDealing, 0, 0, 10, 31, 59
14, Emerson, doubleDealing, Emerson, Susan, doubleDealing, shortestChain, 0, 0, 10, 31, 59
14, Alonso, shortestChain, Alonso, Milan, shortestChain, shortestChain, 0, 0, 10, 30, 60
14, Dong, doubleDealing, Dong, Merissa, doubleDealing, doubleDealing, 0, 0, 10, 30, 60
14, Jerica, doubleDealing, Jerica, Emelina, doubleDealing, doubleDealing, 0, 0, 10, 30, 60
14, None, None, Marybelle, Julian, shortestChain, doubleDealing, 0, 0, 10, 30, 60
14, None, None, Carson, Tyron, shortestChain, doubleDealing, 0, 0, 10, 30, 60
14, Madusa, doubleDealing, Madusa, Jamey, doubleDealing, shortestChain, 0, 0, 10, 30, 60
14, Mitzie, shortestChain, Mitzie, Audria, shortestChain, shortestChain, 0, 0, 10, 29, 61
14, Lisa, doubleDealing, Lisa, Gerry, doubleDealing, doubleDealing, 0, 0, 10, 29, 61
14, Laurence, doubleDealing, Laurence, Garland, doubleDealing, heuristic, 0, 0, 10, 29, 61
14, Cupid, doubleDealing, Cupid, Eugene, doubleDealing, shortestChain, 0, 0, 9, 29, 62
14, Andy, doubleDealing, Andy, Chanda, doubleDealing, shortestChain, 0, 0, 9, 28, 63
14, None, None, Lino, Shameka, doubleDealing, shortestChain, 0, 0, 9, 27, 64
14, Maura, doubleDealing, Maura, Pat, doubleDealing, heuristic, 0, 0, 9, 27, 64
14, Cherelle, doubleDealing, Cherelle, Franklin, doubleDealing, doubleDealing, 0, 0, 8, 27, 65
14, None, None, Fallon, Leticia, doubleDealing, shortestChain, 0, 0, 8, 27, 65
14, Magan, heuristic, Magan, Lynn, heuristic, doubleDealing, 0, 0, 8, 27, 65
14, None, None, Orlando, Sunny, doubleDealing, heuristic, 0, 0, 9, 27, 64
14, Maxine, doubleDealing, Maxine, Tinisha, doubleDealing, shortestChain, 0, 0, 9, 27, 64
14, Errol, shortestChain, Errol, Yuonne, shortestChain, doubleDealing, 0, 0, 9, 26, 65
14, None, None, Delsie, Alfreda, doubleDealing, shortestChain, 0, 0, 9, 27, 64
14, None, None, Elvera, Sammy, doubleDealing, doubleDealing, 0, 0, 9, 27, 64
14, None, None, Sharmaine, Darlene, doubleDealing, shortestChain, 0, 0, 9, 27, 64
15, Errol, shortestChain, Errol, Kirby, shortestChain, shortestChain, 0, 0, 9, 27, 64
15, Chastity, shortestChain, Chastity, Bill, shortestChain, doubleDealing, 0, 0, 9, 27, 64
15, Elvera, doubleDealing, Elvera, Kenyatta, doubleDealing, shortestChain, 0, 0, 9, 28, 63
15, Bobby, doubleDealing, Chin, Bobby, doubleDealing, doubleDealing, 0, 0, 9, 27, 64
15, Ben, shortestChain, Artie, Ben, heuristic, shortestChain, 0, 0, 9, 27, 64
15, Marybelle, shortestChain, Marybelle, David, shortestChain, shortestChain, 0, 0, 8, 28, 64
15, Galen, shortestChain, Galen, Mario, shortestChain, doubleDealing, 0, 0, 8, 28, 64
15, Damion, doubleDealing, Damion, Leila, doubleDealing, doubleDealing, 0, 0, 8, 29, 63
15, None, None, Eugene, Ellyn, doubleDealing, doubleDealing, 0, 0, 8, 29, 63
15, Courtney, doubleDealing, Courtney, Earl, doubleDealing, doubleDealing, 0, 0, 8, 29, 63
15, Roselia, doubleDealing, Roselia, Sean, doubleDealing, doubleDealing, 0, 0, 8, 29, 63
15, Carson, shortestChain, Carson, Sonny, shortestChain, doubleDealing, 0, 0, 8, 29, 63
15, Emelina, doubleDealing, Emelina, Audria, doubleDealing, shortestChain, 0, 0, 8, 30, 62
15, None, None, Jerilyn, Jay, heuristic, doubleDealing, 0, 0, 8, 29, 63
15, Mitzie, shortestChain, Mitzie, Merissa, shortestChain, doubleDealing, 0, 0, 8, 29, 63
15, Tyron, doubleDealing, Tyron, Elva, doubleDealing, doubleDealing, 0, 0, 8, 30, 62
15, Andres, shortestChain, Andres, Gerry, shortestChain, doubleDealing, 0, 0, 8, 30, 62
15, None, None, Sammy, Milan, doubleDealing, shortestChain, 0, 0, 8, 31, 61
15, Susan, doubleDealing, Susan, Jewel, doubleDealing, doubleDealing, 0, 0, 8, 31, 61
15, None, None, Melissa, Robby, shortestChain, doubleDealing, 0, 0, 8, 31, 61
15, Laurence, doubleDealing, Yuonne, Laurence, shortestChain, doubleDealing, 0, 0, 8, 31, 61
15, Emerson, doubleDealing, Emerson, Julian, doubleDealing, doubleDealing, 0, 0, 8, 30, 62
15, Jerica, doubleDealing, Jerica, Janelle, doubleDealing, doubleDealing, 0, 0, 8, 30, 62
15, None, None, Franklin, Jeremy, doubleDealing, shortestChain, 0, 0, 8, 30, 62
15, Raymundo, doubleDealing, Raymundo, Doloris, doubleDealing, heuristic, 0, 0, 8, 30, 62
15, Leticia, shortestChain, Leticia, Alfreda, shortestChain, shortestChain, 0, 0, 7, 30, 63
15, None, None, Alice, Lashaun, doubleDealing, heuristic, 0, 0, 7, 30, 63
15, Lisa, doubleDealing, Lisa, Joel, doubleDealing, doubleDealing, 0, 0, 7, 30, 63
15, Merlin, doubleDealing, Merlin, Magan, doubleDealing, heuristic, 0, 0, 7, 30, 63
15, Magaly, shortestChain, Magaly, Hunter, shortestChain, shortestChain, 0, 0, 6, 30, 64
15, None, None, Haley, Dong, doubleDealing, doubleDealing, 0, 0, 6, 30, 64
15, Sunny, heuristic, Sunny, Pat, heuristic, doubleDealing, 0, 0, 6, 30, 64
15, None, None, Tinisha, Madusa, doubleDealing, doubleDealing, 0, 0, 7, 30, 63
15, None, None, Shameka, Chara, shortestChain, doubleDealing, 0, 0, 7, 30, 63
15, Marta, doubleDealing, Marta, Jamey, doubleDealing, doubleDealing, 0, 0, 7, 30, 63
15, Garland, doubleDealing, Garland, Darlene, doubleDealing, shortestChain, 0, 0, 7, 30, 63
15, None, None, Andy, Lino, doubleDealing, doubleDealing, 0, 0, 7, 29, 64
15, None, None, Creola, Maxine, shortestChain, doubleDealing, 0, 0, 7, 29, 64
15, Thurman, doubleDealing, Thurman, Guadalupe, doubleDealing, heuristic, 0, 0, 7, 29, 64
15, Desmond, shortestChain, Desmond, Ernie, shortestChain, doubleDealing, 0, 0, 6, 29, 65
15, Lorretta, doubleDealing, Lorretta, Chanda, doubleDealing, doubleDealing, 0, 0, 6, 30, 64
15, Kermit, doubleDealing, Kermit, Antonietta, doubleDealing, doubleDealing, 0, 0, 6, 30, 64
15, None, None, Celestine, Orlando, doubleDealing, doubleDealing, 0, 0, 6, 30, 64
15, None, None, Lynn, Delsie, heuristic, doubleDealing, 0, 0, 6, 30, 64
15, Porter, doubleDealing, Porter, Fallon, doubleDealing, doubleDealing, 0, 0, 6, 30, 64
15, Cherelle, doubleDealing, Cherelle, Alonso, doubleDealing, shortestChain, 0, 0, 6, 30, 64
15, Sachiko, shortestChain, Sachiko, Lasandra, shortestChain, doubleDealing, 0, 0, 6, 29, 65
15, Stacey, heuristic, Stacey, Sharmaine, heuristic, doubleDealing, 0, 0, 6, 30, 64
15, Cupid, doubleDealing, Cupid, Maura, doubleDealing, doubleDealing, 0, 0, 7, 30, 63
15, Coleman, doubleDealing, Coleman, Rudolph, doubleDealing, shortestChain, 0, 0, 7, 30, 63
16, Sharmaine, heuristic, Sharmaine, Darlene, heuristic, doubleDealing, 0, 0, 7, 29, 64
16, David, shortestChain, David, Merlin, shortestChain, doubleDealing, 0, 0, 8, 29, 63
16, Dong, doubleDealing, Dong, Orlando, doubleDealing, doubleDealing, 0, 0, 8, 30, 62
16, None, None, Coleman, Cupid, doubleDealing, doubleDealing, 0, 0, 8, 30, 62
16, None, None, Rudolph, Chin, doubleDealing, doubleDealing, 0, 0, 8, 30, 62
16, Gerry, shortestChain, Gerry, Garland, shortestChain, doubleDealing, 0, 0, 8, 30, 62
16, Fallon, doubleDealing, Fallon, Porter, doubleDealing, doubleDealing, 0, 0, 8, 31, 61
16, None, None, Sammy, Mitzie, doubleDealing, shortestChain, 0, 0, 8, 31, 61
16, Doloris, doubleDealing, Doloris, Lisa, doubleDealing, doubleDealing, 0, 0, 8, 31, 61
16, Magaly, shortestChain, Magaly, Roselia, shortestChain, doubleDealing, 0, 0, 8, 31, 61
16, Lorretta, doubleDealing, Lorretta, Andres, doubleDealing, shortestChain, 0, 0, 8, 32, 60
16, None, None, Galen, Kermit, shortestChain, doubleDealing, 0, 0, 8, 31, 61
16, Antonietta, doubleDealing, Antonietta, Franklin, doubleDealing, doubleDealing, 0, 0, 8, 31, 61
16, Thurman, doubleDealing, Thurman, Creola, doubleDealing, shortestChain, 0, 0, 8, 31, 61
16, Shameka, shortestChain, Shameka, Earl, shortestChain, doubleDealing, 0, 0, 8, 30, 62
16, Leticia, shortestChain, Leticia, Jewel, shortestChain, doubleDealing, 0, 0, 8, 31, 61
16, Tyron, doubleDealing, Tyron, Jerica, doubleDealing, doubleDealing, 0, 0, 8, 32, 60
16, None, None, Robby, Guadalupe, doubleDealing, doubleDealing, 0, 0, 8, 32, 60
16, Kenyatta, doubleDealing, Kenyatta, Julian, doubleDealing, doubleDealing, 0, 0, 8, 32, 60
16, Raymundo, doubleDealing, Raymundo, Elva, doubleDealing, doubleDealing, 0, 0, 8, 32, 60
16, Chastity, shortestChain, Chastity, Jamey, shortestChain, doubleDealing, 0, 0, 8, 32, 60
16, Sonny, shortestChain, Sonny, Maxine, shortestChain, doubleDealing, 0, 0, 8, 33, 59
16, Lasandra, shortestChain, Lasandra, Marybelle, shortestChain, shortestChain, 0, 0, 8, 34, 58
16, None, None, Carson, Chara, shortestChain, doubleDealing, 0, 0, 8, 34, 58
16, Cherelle, doubleDealing, Cherelle, Merissa, doubleDealing, shortestChain, 0, 0, 8, 34, 58
16, Ben, shortestChain, Ben, Lino, shortestChain, doubleDealing, 0, 0, 8, 33, 59
16, Alice, doubleDealing, Alice, Jay, doubleDealing, doubleDealing, 0, 0, 8, 34, 58
16, None, None, Damion, Desmond, doubleDealing, shortestChain, 0, 0, 8, 34, 58
16, Celestine, doubleDealing, Celestine, Alfreda, doubleDealing, shortestChain, 0, 0, 8, 34, 58
16, None, None, Artie, Hunter, shortestChain, shortestChain, 0, 0, 8, 33, 59
16, Errol, shortestChain, Errol, Bobby, shortestChain, doubleDealing, 0, 0, 8, 33, 59
16, None, None, Jerilyn, Sean, heuristic, doubleDealing, 0, 0, 8, 34, 58
16, Joel, doubleDealing, Joel, Emelina, doubleDealing, doubleDealing, 0, 0, 8, 34, 58
16, Chanda, doubleDealing, Chanda, Sunny, doubleDealing, heuristic, 0, 0, 8, 34, 58
16, Melissa, shortestChain, Melissa, Jeremy, shortestChain, shortestChain, 0, 0, 7, 34, 59
16, None, None, Lashaun, Delsie, heuristic, doubleDealing, 0, 0, 7, 34, 59
16, None, None, Alonso, Sachiko, doubleDealing, shortestChain, 0, 0, 7, 34, 59
16, None, None, Milan, Laurence, shortestChain, doubleDealing, 0, 0, 7, 34, 59
16, Lynn, heuristic, Lynn, Mario, heuristic, shortestChain, 0, 0, 7, 34, 59
16, Audria, doubleDealing, Audria, Maura, doubleDealing, doubleDealing, 0, 0, 8, 33, 59
16, None, None, Magan, Leila, doubleDealing, doubleDealing, 0, 0, 8, 33, 59
16, None, None, Bill, Emerson, shortestChain, doubleDealing, 0, 0, 8, 33, 59
16, Haley, doubleDealing, Haley, Ellyn, doubleDealing, doubleDealing, 0, 0, 8, 33, 59
16, None, None, Courtney, Tinisha, doubleDealing, doubleDealing, 0, 0, 8, 33, 59
16, Elvera, doubleDealing, Ernie, Elvera, shortestChain, doubleDealing, 0, 0, 8, 33, 59
16, Eugene, doubleDealing, Stacey, Eugene, heuristic, doubleDealing, 0, 0, 8, 32, 60
16, Janelle, doubleDealing, Janelle, Kirby, doubleDealing, shortestChain, 0, 0, 7, 32, 61
16, None, None, Susan, Madusa, doubleDealing, doubleDealing, 0, 0, 7, 31, 62
16, Marta, doubleDealing, Marta, Andy, doubleDealing, doubleDealing, 0, 0, 7, 31, 62
Epoch, Winner, WinnerStrategy, Player, Opponent, playerStrategy, opponentStrategy, randomAmount, greedyAmount, heuristicsAmount, shortestChainAmount, doubleDealingAmount
0, Sonny, heuristic, Sean, Sonny, random, heuristic, 20, 20, 20, 20, 20
0, None, None, Eugene, David, shortestChain, shortestChain, 19, 20, 21, 20, 20
0, Milan, shortestChain, Sachiko, Milan, greedy, shortestChain, 19, 20, 21, 20, 20
0, Gerry, shortestChain, Gerry, Raymundo, shortestChain, heuristic, 19, 19, 21, 21, 20
0, None, None, Merissa, Lynn, heuristic, heuristic, 19, 19, 20, 22, 20
0, Lorretta, shortestChain, Tinisha, Lorretta, random, shortestChain, 19, 19, 20, 22, 20
0, None, None, Sunny, Rudolph, random, greedy, 18, 19, 20, 23, 20
0, Courtney, doubleDealing, Franklin, Courtney, random, doubleDealing, 18, 19, 20, 23, 20
0, None, None, Leticia, Jerica, doubleDealing, heuristic, 17, 19, 20, 23, 21
0, None, None, Andres, Garland, doubleDealing, doubleDealing, 17, 19, 20, 23, 21
0, Kenyatta, shortestChain, Kenyatta, Marta, shortestChain, shortestChain, 17, 19, 20, 23, 21
0, Joel, shortestChain, Joel, Andy, shortestChain, doubleDealing, 17, 19, 20, 23, 21
0, Jay, random, Carson, Jay, random, random, 17, 19, 20, 24, 20
0, None, None, Thurman, Elva, greedy, shortestChain, 17, 19, 20, 24, 20
0, Emerson, shortestChain, Mitzie, Emerson, random, shortestChain, 17, 19, 20, 24, 20
0, Pat, heuristic, Pat, Kermit, heuristic, greedy, 16, 19, 20, 25, 20
0, Alice, doubleDealing, Alice, Dong, doubleDealing, doubleDealing, 16, 18, 21, 25, 20
0, Artie, greedy, Artie, Marybelle, greedy, greedy, 16, 18, 21, 25, 20
0, Celestine, shortestChain, Celestine, Chastity, shortestChain, doubleDealing, 16, 18, 21, 25, 20
0, Alfreda, heuristic, Alfreda, Merlin, heuristic, heuristic, 16, 18, 21, 26, 19
0, None, None, Chara, Maura, random, greedy, 16, 18, 21, 26, 19
